song_id,title,artist,found,spotify_id,popularity,duration_ms,explicit,release_date,tempo,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,loudness,key,mode,time_signature
GW_05,Acony Bell,Gillian Welch,True,0mIRQtmP2BDHI1vmwZGIli,30,186160,False,1996-04-09,,,,,,,,,,,,
GW_06,Look at Miss Ohio,Gillian Welch,True,51i1VCb9udXdzqrmJCP4Pb,50,256026,False,2003-06-03,,,,,,,,,,,,
GW_07,One More Dollar,Gillian Welch,True,3LMFLAsl383pffsT1Z3e32,34,274866,False,1996-04-09,,,,,,,,,,,,
GW_08,By the Mark,Gillian Welch,True,6IcMRgfMKohbduQ7kMWaaw,30,220200,False,1996-04-09,,,,,,,,,,,,
GW_09,Revelator,Gillian Welch,True,3d3uCbMDDCzIJlbVNd18C3,39,382560,False,2001-07-31,,,,,,,,,,,,
GW_10,I Dream a Highway,Gillian Welch,True,0kGN0PYexsQZfjrII4fyVU,33,879800,False,2001-07-31,,,,,,,,,,,,
GW_11,Dear Someone,Gillian Welch,True,107fix33Tu8wlALHWTPDgp,34,194466,False,2001-07-31,,,,,,,,,,,,
GW_12,Rock of Ages,Gillian Welch,True,1q1n8AJo9LVdAirc6waxuc,25,188266,False,1998-07-28,,,,,,,,,,,,
GZ_01,Feel Good Inc.,Gorillaz,True,0d28khcov6AiegSCpG5TuT,91,222640,False,2005-05-23,,,,,,,,,,,,
GZ_02,DARE,Gorillaz,True,5KITn310R8bC3aZeErFo6S,65,213600,False,2011-11-28,,,,,,,,,,,,
GZ_03,Clint Eastwood,Gorillaz,True,7yMiX7n9SBvadzox8T5jzT,76,340920,True,2001,,,,,,,,,,,,
GZ_04,On Melancholy Hill,Gorillaz,True,0q6LuUqGLUiCPP1cbdwFs3,84,233866,False,2010-03-05,,,,,,,,,,,,
GZ_05,Rhinestone Eyes,Gorillaz,True,1foMv2HQwfQ2vntFf9HFeG,79,200173,False,2010-03-05,,,,,,,,,,,,
GZ_06,Stylo,Gorillaz,True,6LUfuyLgvgqrykiTE6sJHY,67,270520,False,2010-03-05,,,,,,,,,,,,
GZ_07,Empire Ants,Gorillaz,True,3a6PN6BRB8PP3ms48s7kU1,72,283573,False,2010-03-05,,,,,,,,,,,,
GZ_08,Momentz,Gorillaz,True,2RCp9QBnFSxdKe8RD4xF8s,54,196906,True,2017-04-28,,,,,,,,,,,,
GZ_09,Andromeda,Gorillaz,True,2C0KFbb4v9CNWR5c9jWcKC,66,197546,False,2017-04-28,,,,,,,,,,,,
GZ_10,Tranz,Gorillaz,True,7jYUaoOfdcYgUvkK8NnFfx,68,162626,False,2018-06-29,,,,,,,,,,,,
GZ_11,Hollywood,Gorillaz,True,0P2Dxoy0mdzM9NlFQoLZbc,53,293493,True,2018-06-29,,,,,,,,,,,,
GZ_12,New Gold,Gorillaz,True,60SvhHtwefT0e2G7i7kOH3,79,215149,True,2023-02-24,,,,,,,,,,,,
HS_01,As It Was,Harry Styles,True,4Dvkj6JhhA12EX05fT7y2e,92,167303,False,2022-05-20,,,,,,,,,,,,
HS_02,Watermelon Sugar,Harry Styles,True,6UelLqGlWMcVH1E5c4H7lY,87,173991,False,2019-12-13,,,,,,,,,,,,
HS_03,Adore You,Harry Styles,True,3jjujdWJ72nww5eGnfs2E7,87,207139,False,2019-12-13,,,,,,,,,,,,
HS_04,Golden,Harry Styles,True,45S5WTQEGOB1VHr1Q4FuPl,79,208917,False,2019-12-13,,,,,,,,,,,,
HS_05,Lights Up,Harry Styles,True,4jAIqgrPjKLTY9Gbez25Qb,72,172215,False,2019-12-13,,,,,,,,,,,,
HS_06,Sign of the Times,Harry Styles,True,5Ohxk2dO5COHF1krpoPigN,92,340706,False,2017-05-12,,,,,,,,,,,,
HS_07,Falling,Harry Styles,True,1ZMiCix7XSAbfAJlEZWMCp,83,240139,False,2019-12-13,,,,,,,,,,,,
HS_08,Treat People With Kindness,Harry Styles,True,03mMSLEJCPoGJwQhHpN5y0,66,197340,False,2019-12-13,,,,,,,,,,,,
HS_09,Late Night Talking,Harry Styles,True,1qEmFfgcLObUfQm0j1W2CK,80,177954,False,2022-05-20,,,,,,,,,,,,
HS_10,Music for a Sushi Restaurant,Harry Styles,True,5LYMamLv12UPbemOaTPyeV,74,193813,False,2022-05-20,,,,,,,,,,,,
HS_11,Matilda,Harry Styles,False,,,,,,,,,,,,,,,,,
HS_12,Cinema,Harry Styles,False,,,,,,,,,,,,,,,,,
JB_01,Limit to Your Love,James Blake,True,33BnSMHgX0AsbKSIbkuMwh,54,276720,False,2011-01-01,,,,,,,,,,,,
JB_02,Retrograde,James Blake,True,2IqjKEBiz0CdLKdkXhxw84,64,223600,False,2013-04-08,,,,,,,,,,,,
JB_03,The Wilhelm Scream,James Blake,True,688DZF6e1MH5Uf409dwaHm,48,273840,False,2011-01-01,,,,,,,,,,,,
JB_04,Overgrown,James Blake,True,7rHIRFNCDu6o9LWtGMevK1,44,300506,False,2013-04-08,,,,,,,,,,,,
JB_05,Life Round Here,James Blake,True,2746pcTPaE9FBHkvUivCsg,51,217120,False,2013-04-08,,,,,,,,,,,,
JB_06,I Need a Forest Fire,James Blake,True,0TLAptKgYxe7F0KewWH6X6,57,257219,False,2016-05-05,,,,,,,,,,,,
JB_07,Timeless,James Blake,True,49jxn2Mdde8QZUx0AlbD0l,38,262000,False,2016-05-05,,,,,,,,,,,,
JB_08,Are You Even Real?,James Blake,True,2k0HXdTDW28JFAaS8TaHeA,47,231807,False,2020-07-08,,,,,,,,,,,,
JB_09,Famous Last Words,James Blake,True,1axXy2bgUSeEN7h6Ob9Qbo,44,256155,False,2021-10-08,,,,,,,,,,,,
JB_10,Assume Form,James Blake,True,6cJrQc34txUzXd90xWEAOh,41,289600,False,2019-01-18,,,,,,,,,,,,
JB_11,Can't Believe the Way We Flow,James Blake,True,6voR6zsWIn7vgZYGOFKYSZ,42,267200,False,2019-01-18,,,,,,,,,,,,
JB_12,Mile High,James Blake,True,4cQrSREMqBSvJ8ZzBZjVb8,64,193600,False,2019-01-18,,,,,,,,,,,,
JC_01,No Role Modelz,J. Cole,True,68Dni7IE4VyPkTOH9mRWHr,88,292799,True,2014-12-09,,,,,,,,,,,,
JC_02,Love Yourz,J. Cole,True,2e3Ea0o24lReQFR4FA7yXH,78,211496,True,2014-12-09,,,,,,,,,,,,
JC_03,Power Trip,J. Cole,True,2uwnP6tZVVmTovzX5ELooy,83,241160,True,2013-06-18,,,,,,,,,,,,
JC_04,Middle Child,J. Cole,True,2JvzF1RMd7lE3KmFlsyZD8,80,213593,True,2019-01-23,,,,,,,,,,,,
JC_05,ATM,J. Cole,True,2UciqgwVDwro0fev3MFbxJ,60,216726,True,2018-04-20,,,,,,,,,,,,
JC_06,Apparently,J. Cole,True,5O59s7bCgTFsXDXlWecyQ1,71,292865,True,2014-12-09,,,,,,,,,,,,
JC_07,Kevin's Heart,J. Cole,True,6tZ3b7ik1QDXFAZlXib0YZ,70,200309,True,2018-04-20,,,,,,,,,,,,
JC_08,Wet Dreamz,J. Cole,True,4tqcoej1zPvwePZCzuAjJd,83,239266,True,2014-12-09,,,,,,,,,,,,
JC_09,January 28th,J. Cole,True,6LBpGdlukUARutol7VgWIS,70,242697,True,2014-12-09,,,,,,,,,,,,
JC_10,HiiiPoWeR,J. Cole,True,2uwnP6tZVVmTovzX5ELooy,83,241160,True,2013-06-18,,,,,,,,,,,,
JC_11,Work Out,J. Cole,True,2wAJTrFhCnQyNSD3oUgTZO,85,235320,True,2011-09-27,,,,,,,,,,,,
JC_12,For Whom the Bell Tolls,J. Cole,True,3MWlVSkoLS1e66nlZ2tuWJ,60,127880,True,2016-12-09,,,,,,,,,,,,
JC_13,G.O.M.D.,J. Cole,True,0Thqjtu54vKMP06pwZkAWp,73,301064,True,2014-12-09,,,,,,,,,,,,
JC_14,She Knows,J. Cole,True,0Fs9cdPDhptWEDJmiCbkEW,75,296520,True,2013-06-18,,,,,,,,,,,,
JC_15,Forbidden Fruit,J. Cole,True,1mvDFqbbmgmMmU6U4dIq5m,63,268666,True,2013-06-18,,,,,,,,,,,,
JI_01,Cover Me Up,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_02,If We Were Vampires,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_03,Death Wish,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_04,White Man's World,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_05,Last of My Kind,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_06,Something More Than Free,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_07,Outfit,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_08,Elephant,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_09,Speed Trap Town,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_10,Relatively Easy,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_11,Flying Over Water,Jason Isbell,False,,,,,,,,,,,,,,,,,
JI_12,Children of Children,Jason Isbell,False,,,,,,,,,,,,,,,,,
JP_01,Angel from Montgomery,John Prine,True,2qWKpYIleSvBT6aUMXoia5,59,224186,False,1971,,,,,,,,,,,,
JP_02,Sam Stone,John Prine,True,4BIej0swGWja46j5B7l4s1,49,256906,False,1971,,,,,,,,,,,,
JP_03,Hello in There,John Prine,True,7IijX5DkLaf3G4qF6xDLYa,54,272026,False,1971,,,,,,,,,,,,
JP_04,Paradise,John Prine,True,47QsP5uPZp3he5UrVsK8bs,54,195600,False,1971,,,,,,,,,,,,
JP_05,Spanish Pipedream,John Prine,True,7zrxGPR1UVK2iSK793vLPl,54,161173,False,1971,,,,,,,,,,,,
JP_06,Donald and Lydia,John Prine,True,3Y5s93gngKBog4qJBMbIoq,39,270733,False,1971,,,,,,,,,,,,
JP_07,Souvenirs,John Prine,True,6QaEn4vDdE9hGjhrXlC6fK,45,222866,False,2000-10-31,,,,,,,,,,,,
JP_08,Lake Marie,John Prine,True,3ZP6IswZVOu72bq2LYNG1G,43,360440,False,1995-04-04,,,,,,,,,,,,
JP_09,In Spite of Ourselves,John Prine,True,2K2eLVi9HJ84T1dkifkQ9O,62,213600,False,1999-09-14,,,,,,,,,,,,
JP_10,Summer's End,John Prine,True,0l9usaQxyyTaDe5aFGRaIz,53,209047,False,2018-04-12,,,,,,,,,,,,
JP_11,When I Get to Heaven,John Prine,True,2FZaryIRIjIq6HloMNWdHS,46,222573,False,2018-04-12,,,,,,,,,,,,
JP_12,Far From Me,John Prine,True,7nzQdJorKDWFsmvIN28mMM,40,221333,False,1971,,,,,,,,,,,,
KL_01,HUMBLE.,Kendrick Lamar,True,7KXjTSCq5nL1LoYtL7XAwS,85,177000,True,2017-04-14,,,,,,,,,,,,
KL_02,DNA.,Kendrick Lamar,True,6HZILIRieu8S0iqY8kIKhj,81,185946,True,2017-04-14,,,,,,,,,,,,
KL_03,Alright,Kendrick Lamar,True,3iVcZ5G6tvkXZkZKlMpIUs,81,219333,True,2015-03-16,,,,,,,,,,,,
KL_04,Swimming Pools (Drank),Kendrick Lamar,True,6REbwUNlppTfcnV4d4ZoZi,84,247800,True,2012-01-01,,,,,,,,,,,,
KL_05,Money Trees,Kendrick Lamar,True,2HbKqm4o0w5wEeEFXm2sD4,81,386906,True,2012,,,,,,,,,,,,
KL_06,m.A.A.d city,Kendrick Lamar,True,2cDCojn6uIBM6A5xTAbl3H,65,350120,True,2012,,,,,,,,,,,,
KL_07,Backseat Freestyle,Kendrick Lamar,True,3aGibUHhQyBsyumYHylw0K,68,212653,True,2012,,,,,,,,,,,,
KL_08,King Kunta,Kendrick Lamar,True,0N3W5peJUQtI4eyR6GJT5O,74,234693,True,2015-03-16,,,,,,,,,,,,
KL_09,"Bitch, Don't Kill My Vibe",Kendrick Lamar,True,712uvW1Vezq8WpQi38v2L9,66,310720,True,2012,,,,,,,,,,,,
KL_10,Poetic Justice,Kendrick Lamar,True,2P3SLxeQHPqh8qKB6gtJY2,75,300160,True,2012,,,,,,,,,,,,
KL_11,These Walls,Kendrick Lamar,True,7uWVT3UkCAZyANvv0bdyQn,66,300973,True,2015-03-16,,,,,,,,,,,,
KL_12,i,Kendrick Lamar,True,7wdzLe2Gsx1RGqbvYZHASz,70,231933,True,2014-09-23,,,,,,,,,,,,
KL_13,Die Hard,Kendrick Lamar,True,2g6tReTlM2Akp41g0HaeXN,75,239026,True,2022-05-13,,,,,,,,,,,,
KL_14,Rich Spirit,Kendrick Lamar,True,1QPreu0BNOrUfEb8HTd2qG,71,202285,True,2022-05-13,,,,,,,,,,,,
KL_15,N95,Kendrick Lamar,True,0fX4oNGBWO3dSGUZcVdVV2,73,195950,True,2022-05-13,,,,,,,,,,,,
KM_01,Golden Hour,Kacey Musgraves,True,0pMfPzdRiPAoSM9yWF4OcT,66,198453,False,2018-03-30,,,,,,,,,,,,
KM_02,Butterflies,Kacey Musgraves,True,30VHURM5NOfoZmqp2iKawS,70,219053,False,2018-03-30,,,,,,,,,,,,
KM_03,Happy & Sad,Kacey Musgraves,True,04MoJkJzCoU9ukeewv5Vzu,59,243186,False,2018-03-30,,,,,,,,,,,,
KM_04,Space Cowboy,Kacey Musgraves,True,5bum4HbCDFoB9wpsc0sQky,59,216280,False,2018-03-30,,,,,,,,,,,,
KM_05,Rainbow,Kacey Musgraves,True,79qxwHypONUt3AFq0WPpT9,66,214293,False,2018-03-30,,,,,,,,,,,,
KM_06,Slow Burn,Kacey Musgraves,True,6ET9kf9riLETWs9lePUEAI,71,246133,False,2018-03-30,,,,,,,,,,,,
KM_07,Lonely Weekend,Kacey Musgraves,True,3420nZEhm99I1bLc6Yx4XH,57,226666,False,2018-03-30,,,,,,,,,,,,
KM_08,Follow Your Arrow,Kacey Musgraves,False,,,,,,,,,,,,,,,,,
KM_09,Merry Go Round,Kacey Musgraves,False,,,,,,,,,,,,,,,,,
KM_10,Velvet Elvis,Kacey Musgraves,False,,,,,,,,,,,,,,,,,
KM_11,Justified,Kacey Musgraves,False,,,,,,,,,,,,,,,,,
KM_12,Keep Lookin Up,Kacey Musgraves,False,,,,,,,,,,,,,,,,,
LCD_01,All My Friends,LCD Soundsystem,True,2Ud3deeqLAG988pfW0Kwcl,67,462266,False,2007-03-12,,,,,,,,,,,,
LCD_02,Daft Punk Is Playing at My House,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_03,I Can Change,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_04,Drunk Girls,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_05,Someone Great,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_06,North American Scum,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_07,Call the Police,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_08,American Dream,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_09,Oh Baby,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_10,Tonite,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_11,Change Yr Mind,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
LCD_12,How Do You Sleep?,LCD Soundsystem,False,,,,,,,,,,,,,,,,,
MM_01,Self Care,Mac Miller,False,,,,,,,,,,,,,,,,,
MM_02,Small Worlds,Mac Miller,False,,,,,,,,,,,,,,,,,
MM_03,Circles,Mac Miller,False,,,,,,,,,,,,,,,,,
MM_04,2009,Mac Miller,False,,,,,,,,,,,,,,,,,
MM_05,Objects in the Mirror,Mac Miller,False,,,,,,,,,,,,,,,,,
MM_06,Diablo,Mac Miller,True,3BDpkLMkgrtrM3HckrVIXr,65,198107,True,2021-10-15,,,,,,,,,,,,
MM_07,Programs,Mac Miller,True,1883mCuSqnfnrWoq8i3myH,66,190186,True,2018-05-28,,,,,,,,,,,,
MM_08,Dunno,Mac Miller,True,3YnwIp2b99p3e5dsFTXIIx,68,237093,True,2018-08-03,,,,,,,,,,,,
MM_09,Come Back to Earth,Mac Miller,True,01z2fBGB8Hl3Jd3zXe4IXR,81,161840,False,2018-08-03,,,,,,,,,,,,
MM_10,Good News,Mac Miller,True,1DWZUa5Mzf2BwzpHtgbHPY,71,342040,False,2020-01-17,,,,,,,,,,,,
MM_11,What's the Use?,Mac Miller,True,2dgrYdgguVZKeCsrVb9XEs,72,288640,True,2018-08-03,,,,,,,,,,,,
MM_12,Grand Finale,Mac Miller,True,1dhb0Dus4aB9jkGgBQE1ol,53,211341,True,2021-10-15,,,,,,,,,,,,
NS_01,N.Y. State of Mind,Nas,True,0trHOzAhNpGCsGBEu7dOJo,73,294081,True,1994-04-19,,,,,,,,,,,,
NS_02,The World Is Yours,Nas,True,7G3lxTsMfSx4yarMkfgnTC,70,290578,True,1994-04-19,,,,,,,,,,,,
NS_03,One Love,Nas,True,27u3Rh4IWYPdwVST20ALrt,57,325656,True,1994-04-19,,,,,,,,,,,,
NS_04,If I Ruled the World,Nas,True,5PQmSHzWnlgG4EBuIqjac2,71,282373,True,1996-07-02,,,,,,,,,,,,
NS_05,Hate Me Now,Nas,True,158DIbrVt4YbqNnWyRCS3P,58,284000,True,1999-04-06,,,,,,,,,,,,
NS_06,One Mic,Nas,True,6MMuI4k4Vs5ghtDH5i2hBg,51,268666,True,2001-12-18,,,,,,,,,,,,
NS_07,Made You Look,Nas,True,3qRPc4QpHGNwKFAzCdqwxA,58,203000,True,2002-12-13,,,,,,,,,,,,
NS_08,Daughters,Nas,True,2cOfceFeMN2YgYaOf3KYJ6,31,200213,True,2012-01-01,,,,,,,,,,,,
NS_09,Illmatic,Nas,True,0trHOzAhNpGCsGBEu7dOJo,73,294081,True,1994-04-19,,,,,,,,,,,,
NS_10,Represent,Nas,True,6DPrhGVJ1WTZvM9fKptnGe,65,252596,True,1994-04-19,,,,,,,,,,,,
NS_11,Life's a Bitch,Nas,True,2LhhnqrHPWvXYveZVHLKrd,64,210737,True,1994-04-19,,,,,,,,,,,,
NS_12,Cherry Wine,Nas,True,4csyu5nwd3JPbQdrrubiNn,49,356466,True,2012-01-01,,,,,,,,,,,,
OR_01,drivers license,Olivia Rodrigo,False,,,,,,,,,,,,,,,,,
OR_02,good 4 u,Olivia Rodrigo,False,,,,,,,,,,,,,,,,,
OR_03,deja vu,Olivia Rodrigo,True,6HU7h9RYOaPRFeh0R3UeAr,88,215506,True,2021-05-21,,,,,,,,,,,,
OR_04,brutal,Olivia Rodrigo,True,6SRsiMl7w1USE4mFqrOhHC,79,143746,True,2021-05-21,,,,,,,,,,,,
OR_05,traitor,Olivia Rodrigo,True,5CZ40GBx1sQ9agT82CLQCT,88,229226,False,2021-05-21,,,,,,,,,,,,
OR_06,happier,Olivia Rodrigo,True,2tGvwE8GcFKwNdAXMnlbfl,85,175933,True,2021-05-21,,,,,,,,,,,,
OR_07,vampire,Olivia Rodrigo,True,1kuGVB7EU95pJObxwvfwKS,86,219724,True,2023-09-08,,,,,,,,,,,,
OR_08,bad idea right?,Olivia Rodrigo,True,3IX0yuEVvDbnqUwMBB3ouC,80,184783,True,2023-09-08,,,,,,,,,,,,
OR_09,get him back!,Olivia Rodrigo,True,2gyxAWHebV7xPYVxqoi86f,78,211141,True,2023-09-08,,,,,,,,,,,,
OR_10,lacy,Olivia Rodrigo,True,6QT6j7rKt7Vk3IuV2AUO9W,82,177212,False,2023-09-08,,,,,,,,,,,,
OR_11,enough for you,Olivia Rodrigo,True,2TOzTqQXNmR2zDJXihjZ2e,79,202826,False,2021-05-21,,,,,,,,,,,,
OR_12,1 step forward 3 steps back,Olivia Rodrigo,True,4wcBRRpIfesgcyUtis7PEg,79,163586,True,2021-05-21,,,,,,,,,,,,
RTJ_01,Run the Jewels,Run the Jewels,True,2IX1xr68TvJIZLjJZErtIy,52,210626,True,2013-06-26,,,,,,,,,,,,
RTJ_02,Banana Clipper,Run the Jewels,True,0toD7nCrqghxCcoX0m99N2,42,171493,True,2013-06-26,,,,,,,,,,,,
RTJ_03,36 Inch Chain,Run the Jewels,True,3XZHGPlJDgNhhzDnO2SPfz,10,187722,True,2016-05-26,,,,,,,,,,,,
RTJ_04,DDHF,Run the Jewels,True,4frxEYGzx5hmyy7sr1xjHf,38,185079,True,2013-06-26,,,,,,,,,,,,
RTJ_05,Sea Legs,Run the Jewels,True,4iqcD4agH2UppSg2vH6Vfc,38,220040,True,2013-06-26,,,,,,,,,,,,
RTJ_06,Job Well Done,Run the Jewels,True,1521QPAuVosTFwLITZGTLg,32,179746,True,2013-06-26,,,,,,,,,,,,
RTJ_07,No Come Down,Run the Jewels,True,2VnuBoLcVfdFmmd1BptUmZ,32,208333,True,2013-06-26,,,,,,,,,,,,
RTJ_08,Get It,Run the Jewels,True,2rOHWE77alc9Txyn4i0QY3,40,179999,True,2013-06-26,,,,,,,,,,,,
RTJ_09,Twin Hype Back,Run the Jewels,True,0Aaj225jZ6DDnU9t2Rfa9w,29,192413,True,2013-06-26,,,,,,,,,,,,
RTJ_10,A Christmas Fucking Miracle,Run the Jewels,True,52WIFjN9LrpybBEFKPgb1V,36,261440,True,2013-06-26,,,,,,,,,,,,
RTJ_11,Blockbuster Night Part 1,Run the Jewels,True,261C19Sr3o8oQfPjIbUoBm,14,210294,True,2016-05-26,,,,,,,,,,,,
RTJ_12,Close Your Eyes (And Count to Fuck),Run the Jewels,True,7D460Ka7PHJV8YDZiZxghM,55,234160,True,2014-10-27,,,,,,,,,,,,
RTJ_13,Legend Has It,Run the Jewels,True,0b7MT4fpCPP2luL199lUeG,58,205866,True,2016-12-25,,,,,,,,,,,,
RTJ_14,Talk to Me,Run the Jewels,True,2myH9cSudoDB7cqBvt6vi8,46,151226,True,2016-12-25,,,,,,,,,,,,
RTJ_15,JU$T,Run the Jewels,True,1c2XhkS6hX6cGPcxfFHK35,39,205160,False,2020-06-03,,,,,,,,,,,,
SS_01,Turtles All the Way Down,Sturgill Simpson,False,,,,,,,,,,,,,,,,,
SS_02,Life of Sin,Sturgill Simpson,False,,,,,,,,,,,,,,,,,
SS_03,Long White Line,Sturgill Simpson,False,,,,,,,,,,,,,,,,,
SS_04,Brace for Impact,Sturgill Simpson,False,,,,,,,,,,,,,,,,,
SS_05,In Bloom,Sturgill Simpson,False,,,,,,,,,,,,,,,,,
SS_06,Welcome to Earth,Sturgill Simpson,True,09uV1Sli9wapcKQmmyaG4E,51,293400,False,2016-04-15,,,,,,,,,,,,
SS_07,Keep It Between the Lines,Sturgill Simpson,True,3JWJiLDqawZtilIo7p0rJ9,56,241146,False,2016-04-15,,,,,,,,,,,,
SS_08,Water in a Well,Sturgill Simpson,True,6ZPZwdZpxdoOJo4vUjK3yt,38,198973,False,2013-06-11,,,,,,,,,,,,
SS_09,Call to Arms,Sturgill Simpson,True,4m1opmaYT9zk5OP7IHUb9R,48,329640,True,2016-04-15,,,,,,,,,,,,
SS_10,Oh Sarah,Sturgill Simpson,True,2NriQ41JHZxm0oQHHI4XJM,48,255053,False,2016-04-15,,,,,,,,,,,,
SS_11,You Can Have the Crown,Sturgill Simpson,True,5jxZDmR9VipDaXwzebMJON,55,170240,False,2013-06-11,,,,,,,,,,,,
SS_12,All Around You,Sturgill Simpson,True,6Kt4ZcgT2vCUq7QezTTcES,60,215693,False,2016-04-15,,,,,,,,,,,,
TC2_01,See You Again,"Tyler, the Creator",True,7KA4W4McWYRpgf0fWsJZWB,91,180386,True,2017-07-21,,,,,,,,,,,,
TC2_02,EARFQUAKE,"Tyler, the Creator",True,5hVghJ4KaYES3BFUATCYn0,80,190072,True,2019-05-17,,,,,,,,,,,,
TC2_03,Enjoy Right Now Today,"Tyler, the Creator",True,3R1Vu4Ws7UitwDxDHTol0P,56,235400,False,2017-07-21,,,,,,,,,,,,
TC2_04,I THINK,"Tyler, the Creator",True,4f8Mh5wuWHOsfXtzjrJB3t,73,212016,True,2019-05-17,,,,,,,,,,,,
TC2_05,NEW MAGIC WAND,"Tyler, the Creator",True,0fv2KH6hac06J86hBUTcSf,79,195327,True,2019-05-17,,,,,,,,,,,,
TC2_06,WUSYANAME,"Tyler, the Creator",True,5B0kgjHULYJhAQkK5XsMoC,71,121572,True,2021-06-25,,,,,,,,,,,,
TC2_07,Lumberjack,"Tyler, the Creator",True,0BiK5BbYNFLb88CCOxBFJe,59,138312,True,2021-06-25,,,,,,,,,,,,
TC2_08,911 / Mr. Lonely,"Tyler, the Creator",False,,,,,,,,,,,,,,,,,
TC2_09,Who Dat Boy,"Tyler, the Creator",False,,,,,,,,,,,,,,,,,
TC2_10,Gone Gone / Thank You,"Tyler, the Creator",False,,,,,,,,,,,,,,,,,
TC2_11,Foreword,"Tyler, the Creator",False,,,,,,,,,,,,,,,,,
TC2_12,MASSA,"Tyler, the Creator",False,,,,,,,,,,,,,,,,,
TC_01,Whitehouse Road,Tyler Childers,True,0fbR95FEaJUxiQYaqZZukv,72,280786,False,2017-08-04,,,,,,,,,,,,
TC_02,Lady May,Tyler Childers,True,3t5OV1asJHmOlf23T08CLv,76,183533,False,2017-08-04,,,,,,,,,,,,
TC_03,Feathered Indians,Tyler Childers,True,2tgQaL85WoRfgEa4hFQgrE,82,224946,True,2017-08-04,,,,,,,,,,,,
TC_04,All Your'n,Tyler Childers,True,0fCwTrRNfoNk962ati8n2K,80,218290,False,2019-08-02,,,,,,,,,,,,
TC_05,Hard Way,Tyler Childers,True,4a2uqVlpRChHj32EjJLu7G,75,204000,True,2017-05-30,,,,,,,,,,,,
TC_06,Universal Sound,Tyler Childers,True,48nZLOpJOINkICPWpUuhaN,68,221600,False,2017-08-04,,,,,,,,,,,,
TC_07,House Fire,Tyler Childers,True,1RJyToUKkGSEfJjavJHSsF,66,232977,False,2019-08-02,,,,,,,,,,,,
TC_08,Creeker,Tyler Childers,True,0113kB5PUEGvDHVBopCuTo,55,301746,False,2019-08-02,,,,,,,,,,,,
TC_09,Shake the Frost,Tyler Childers,True,19MkwMrRjO7773zpuGss1o,77,175120,False,2018-06-29,,,,,,,,,,,,
TC_10,Follow You to Virgie,Tyler Childers,True,4Oz6xl8qhJTdjYZeT98V4m,72,202000,False,2017-05-30,,,,,,,,,,,,
TC_11,Banded Clovis,Tyler Childers,True,0o6hh58uipkorQvA8u1KTI,54,259066,False,2017-08-04,,,,,,,,,,,,
TC_12,Nose on the Grindstone,Tyler Childers,True,41qeQaiSa09dPsGzgechek,49,175973,False,2025-06-12,,,,,,,,,,,,
TC_13,Country Squire,Tyler Childers,True,1bp2PcwZgR9LwBdoERsOuJ,60,201425,False,2019-08-02,,,,,,,,,,,,
TC_14,Ever Lovin' Hand,Tyler Childers,True,3R6c8mU0KUlUvEin4cJ2OJ,47,278576,False,2019-08-02,,,,,,,,,,,,
TC_15,Matthew,Tyler Childers,True,10W8eYYfSEgq6aTU3dkWkw,45,253440,False,2019-08-02,,,,,,,,,,,,
TS_01,Anti-Hero,Taylor Swift,True,0V3wPSX9ygBnCm8psDIegu,81,200690,False,2022-10-21,,,,,,,,,,,,
TS_02,Shake It Off,Taylor Swift,True,5xTtaWoae3wi06K5WfVUUH,75,219200,False,2014-10-27,,,,,,,,,,,,
TS_03,Love Story (Taylor's Version),Taylor Swift,True,3CeCwYWvdfXbZLXFhBrbnf,78,235766,False,2021-02-12,,,,,,,,,,,,
TS_04,Blank Space,Taylor Swift,True,1p80LdxRV74UKvL8gnD7ky,77,231826,False,2014-10-27,,,,,,,,,,,,
TS_05,Style,Taylor Swift,True,4lIxdJw6W3Fg4vUIYCB0S5,80,231000,False,2014-10-27,,,,,,,,,,,,
TS_06,Delicate,Taylor Swift,True,6NFyWDv5CjfwuzoCkw47Xf,82,232253,False,2017-11-10,,,,,,,,,,,,
TS_07,cardigan,Taylor Swift,True,4R2kfaDFhslZEMJqAFNpdd,86,239560,False,2020-07-24,,,,,,,,,,,,
